Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,mTurkId,BirthYear,birthYear,pv1,pv2,pv3,pv4,pv5,pv6,pv7,pv8,pv9,pv10,pv11,pv12,pv13,pv14,pv15,pv16,pv17,pv18,pv19,pv20,pv21,amzConnect,amxConnect,aplConnect,bmwConnect,budConnect,cheConnect,chvConnect,ckeConnect,disConnect,fbkConnect,gglConnect,harConnect,hboConnect,ikeConnect,legConnect,levConnect,mcdConnect,mbeConnect,nikConnect,pepConnect,swaConnect,sbxConnect,tarConnect,toyConnect,visConnect,primBSC,primPRM,primOE,primPurch,primNPS - Group,primNPS,primTraits - Groups - Choose up to 3 words,primTraits - Ranks - Choose up to 3 words - Friendly - Rank,primTraits - Ranks - Choose up to 3 words - Reliable - Rank,primTraits - Ranks - Choose up to 3 words - Caring - Rank,primTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,primTraits - Ranks - Choose up to 3 words - Cool - Rank,primTraits - Ranks - Choose up to 3 words - Creative - Rank,primTraits - Ranks - Choose up to 3 words - Simple - Rank,primTraits - Ranks - Choose up to 3 words - Innovative - Rank,primTraits - Ranks - Choose up to 3 words - Convenient - Rank,primTraits - Ranks - Choose up to 3 words - Exclusive - Rank,primTraits - Ranks - Choose up to 3 words - Exciting - Rank,primDist,secBSC,secPRM,secOE,secPurch,secNPS - Group,secNPS,secTraits - Groups - Choose up to 3 words,secTraits - Ranks - Choose up to 3 words - Friendly - Rank,secTraits - Ranks - Choose up to 3 words - Reliable - Rank,secTraits - Ranks - Choose up to 3 words - Caring - Rank,secTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,secTraits - Ranks - Choose up to 3 words - Cool - Rank,secTraits - Ranks - Choose up to 3 words - Creative - Rank,secTraits - Ranks - Choose up to 3 words - Simple - Rank,secTraits - Ranks - Choose up to 3 words - Innovative - Rank,secTraits - Ranks - Choose up to 3 words - Convenient - Rank,secTraits - Ranks - Choose up to 3 words - Exclusive - Rank,secTraits - Ranks - Choose up to 3 words - Exciting - Rank,secDist,zip,attentionCK - Selected Choice,attentionCK - Other - Text,education,employment,relStatus,hispanic,ethnicity - Selected Choice,ethnicity - Other (please specify) - Text,secBSC,Score,RVid,isNew,Score,GeoIP,Country,OldId,OldIDDate,Domain,FraudProfileScore,FPF1,FPF2,FPF3,FPF4,FPF5,FPF6,FPF7,FPF8,FPF9,FPF10,FPF11,FPF12,FPF13,FPF14,FraudFlagCount,RVIDHash2,isMobile,WhiteList,SurveyCode,SubPron,ObjPron,PosPron,SelfPron,DrillDown,Code1,Brand,Image,Code2,CompleteOverall
6/6/18 10:07,6/6/18 10:11,0,50.46.133.160,100,222,1,6/6/18 10:11,R_XGTOJG8xZ5Bjc9H,,,,,47.82090759,-122.3151016,anonymous,EN,A2E3TO92MCQ9XU,1,1981,5,2,6,1,2,5,1,6,1,3,6,1,1,2,5,1,5,5,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,online,1,2,7,"9,5,2",,3,,,,,,1,2,,,2,,,,,,,,,,,,,,,,,,,,98087,11,brand,4,1,5,2,1,,4,1,D12591BB-BC90-4C06-A94E-16BD9C24D788,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,frontier.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ffebb3988fd3b1e850ab543294796d70fd54f89deca737fa4b49ea373de4062a,0,,79151219,he,him,his,himself,1,AMZ,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,,1
6/6/18 10:02,6/6/18 10:11,0,184.62.67.181,100,578,1,6/6/18 10:11,R_1FeWrdtWTvjj6SM,,,,,37.75100708,-97.8219986,anonymous,EN,A3AN9828C2VIDG,1,1981,5,6,6,6,4,5,5,6,2,2,6,6,6,6,6,5,3,6,6,2,4,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,4,4,freedom,2,3,9,"6,12,2",,3,,,1,,,,,,2,4,4,5,fun,1,3,10,"12,1,4",2,,,3,,,,,,,1,3,33172,11,brand,4,1,5,1,4,hispanic,4,10,1A3AD075-03CD-4B32-B601-C77C7C46386A,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,viasat.com,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,f21d6091ea22c0fec249b6195ab65e94ef836faa02434bf97d43787a1f53f863,0,,44486691,he,him,his,himself,0,HAR,BUDWEISER,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a9I4chGjThj6eqh,BUD,1
6/6/18 10:05,6/6/18 10:11,0,38.132.120.72,100,348,1,6/6/18 10:11,R_eWeMjGQhho8XA9X,,,,,25.78059387,-80.18260193,anonymous,EN,AZZA3J049G7R5,2,1990,5,5,6,2,6,1,3,6,2,5,5,5,5,6,1,2,1,4,6,1,5,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,4,Thrones,2,3,9,"12,9,7",,,,,,3,,2,,,1,4,4,3,fries,1,3,10,"2,5,1",3,1,,,,,,,2,,,5,20783,11,brand,3,1,5,2,3,,3,6,3FC5FC1A-BEB5-4261-811D-095378B4BCF5,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cogentco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6a0ba473c8c82052db52a0e75950f5f6c37723350c2f9fc0685f519c801cff38,0,,81796123,she,her,her,herself,0,HBO,MCDONALD'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zEdar2Hqz1HlFr,MCD,1
6/6/18 10:06,6/6/18 10:11,0,205.161.27.67,100,331,1,6/6/18 10:11,R_Xnev50UnW96ux2h,,,,,39.49380493,-97.61190033,anonymous,EN,A2OIGST8UL7HJP,1,1980,5,2,6,3,5,2,2,6,6,2,5,5,2,1,3,2,2,6,3,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,3,5,Silvertabs,4,3,9,"6,2,1",3,2,,,1,,,,,,,2,5,5,Television,1,3,10,"11,9,7",,,,,,3,,2,,1,,5,66901,11,brand,4,1,1,2,1,,2,11,79FB6E5D-25A0-42B9-8686-3DABF4728105,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,ncrpc.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e3fa4611a16f61a8e2564579a2edca058117025b3d4293948854cc4b7aca169,0,,52547103,he,him,his,himself,0,LEV,HBO,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7VzNzoICEQt451P,HBO,1
6/6/18 10:08,6/6/18 10:11,0,107.202.43.166,100,227,1,6/6/18 10:11,R_1M56azR08ez7zn2,,,,,38.8184967,-121.2818985,anonymous,EN,AQIHP9D5DG5J,1,1995,3,2,4,2,3,2,2,4,3,3,3,3,1,3,2,3,1,3,4,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,sweet,1,2,8,"2,8,5",,1,,,,,2,,3,,,2,3,3,athletic,2,2,8,"2,7,6",,1,,,3,2,,,,,,2,94203,11,brand,3,4,5,2,3,,6,3,66317DC9-E19D-4055-BBA1-858D13BC74C9,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6deabcf3831fd5cb5025a449b2af19d470baaf8f43d62ae16787003cf968647c,0,,55356853,he,him,his,himself,0,PEP,NIKE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9vHhUcem0Qu83Y1,NIK,1
6/6/18 10:03,6/6/18 10:11,0,173.216.96.224,100,496,1,6/6/18 10:11,R_1CBL0btJfpj6KbV,,,,,35.7881012,-91.64579773,anonymous,EN,A10LGIY5HFYMZM,1,1959,3,2,2,4,5,3,5,3,3,3,5,5,2,5,1,5,2,2,5,6,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,CLASSIC,4,2,7,"4,2,12",,2,,1,,,,,,,3,4,3,3,TOUGH,16,2,7,"2,6,5",,1,,,2,,,,3,,,4,72501,11,brand,2,7,1,2,1,,2,4,E482B679-A171-4AE9-B496-23B9F68FD2FB,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,suddenlink.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,064e9b6bbde367e8ada480ea3e978381a2a71483424afff319130d0cafb9a0a0,0,,19290290,he,him,his,himself,0,CHV,LEVI'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bj54WXn7qUlY3P,LEV,1
6/6/18 10:01,6/6/18 10:11,0,71.238.124.96,100,614,1,6/6/18 10:11,R_1NkpM864y7G8w0y,,,,,44.05799866,-123.0063019,anonymous,EN,A2TFMDDIPNF02W,1,1976,3,2,5,1,6,1,2,2,4,3,6,2,1,4,2,5,1,5,5,1,3,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,4,4,social,2,3,9,"5,2,1",3,2,,,,,,,1,,,5,4,5,pants,1,3,10,"2,8,4",,1,,3,,,2,,,,,3,97405,11,brand,3,6,5,2,1,,1,11,02649E15-12A7-413C-B292-7ED12292D782,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5b1a68a27f9424ab9f7038c6dee1243eb494727a7d9c49b2040ce1e9f4c39c03,0,,76415692,he,him,his,himself,0,BUD,LEVI'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bj54WXn7qUlY3P,LEV,1
6/6/18 10:06,6/6/18 10:12,0,67.169.209.224,100,342,1,6/6/18 10:12,R_12F6mzpRp344vkx,,,,,44.63909912,-123.2709961,anonymous,EN,A2YCMT5BPA0AG9,1,1960,5,2,5,4,5,5,2,4,4,2,5,4,3,4,2,4,2,4,6,1,3,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,4,4,Classy,3,2,8,"9,11,2",,3,,,,,,1,,2,,2,4,4,Reliable,2,2,8,"6,12,7",,,,,1,3,,,,,2,2,97333,11,brand,4,6,5,2,1,,2,9,0CCDE6D9-3B25-4265-8488-1DA13B900983,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26450d99a792bb28d843ed01140b47af712e607acab74723a4754e2e06b9d45f,0,,53517590,he,him,his,himself,0,MBE,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
6/6/18 10:05,6/6/18 10:12,0,68.115.100.65,100,420,1,6/6/18 10:12,R_RnnoGXRdKZaIzG9,,,,,44.13079834,-94,anonymous,EN,A2TGOIW7U237NO,2,1965,4,2,4,4,4,3,3,3,3,2,3,4,4,5,3,3,2,4,5,2,3,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,3,he,4,1,6,"8,6,12",,,,,2,,1,,,,3,2,4,4,easy,1,2,7,"2,4,5",,1,,2,,,,,3,,,3,56001,11,brand,6,6,5,2,1,,2,12,2DBA96A1-6414-408E-8F34-9C4B648B3242,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,charter.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f2102a8ecd956f212cddaf365d61077dae30f5eddc6f5ed5cd8534386386645a,0,,56556504,she,her,her,herself,0,HAR,AMERICAN EXPRESS,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg9d5jxwNZPhNjf,AMX,1
6/6/18 10:07,6/6/18 10:12,0,76.185.183.214,100,311,1,6/6/18 10:12,R_20NGsglONMcSdcK,,,,,29.44110107,-98.45850372,anonymous,EN,A3RYI5HXC2MJLN,1,1981,5,2,5,1,5,5,3,5,5,4,5,5,5,5,6,2,4,5,5,2,5,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,4,local,3,2,8,"5,4,2",,3,,2,,,,,1,,,4,2,2,rebel,16,1,6,"6,12,9",,,,,1,,,3,,,2,1,78207,11,brand,3,6,5,1,1,,2,18,AE34E70C-66BA-4312-AEB2-CD7D2579A752,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,cc62b10f165416eec6e32a5a80f1b7136aafee71cc2d1de7e1890f6fff0173de,0,,31237989,he,him,his,himself,0,SWA,HARLEY-DAVIDSON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1BsSflDJKP27esJ,HAR,1
6/6/18 10:05,6/6/18 10:12,0,24.246.130.110,100,425,1,6/6/18 10:12,R_29tR9ltyRwiQubH,,,,,35.25210571,-83.18710327,anonymous,EN,A3R0TIQBS9FK5Y,1,1995,4,6,3,2,5,3,3,4,2,5,4,3,4,4,4,3,4,4,2,1,4,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,3,4,Car,1,1,6,"4,2,8",,2,,1,,,3,,,,,2,4,5,Quality,1,2,8,"12,7,6",,,,,3,2,,,,,1,3,28723,11,brand,3,4,1,2,1,,2,12,622926A2-2752-4856-A6C2-60CA6703A036,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,morrisbb.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c629a5c1cca75811470605a693f1ee9325055238ef388d6d7877c87d09bf67b2,0,,80275491,he,him,his,himself,0,CHV,HBO,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7VzNzoICEQt451P,HBO,1
6/6/18 10:06,6/6/18 10:12,0,38.104.124.226,100,353,1,6/6/18 10:12,R_00Bq0AqXsP0sTlL,,,,,47.61030579,-122.3340988,anonymous,EN,A2CXRQSNG1NZ0O,2,1979,5,2,3,3,4,2,6,3,4,4,6,2,4,3,3,6,2,5,5,1,4,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,3,Credit Card,1,3,9,"4,2,5",,2,,1,,,,,3,,,2,3,4,Luxury,1,3,9,"7,6,2",,3,,,2,1,,,,,,2,98040,11,brand,4,1,1,2,3,,6,12,0DB1541E-F064-4A2B-85A1-EA4B436E17AF,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cogentco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b62a32686511c433c70293c6d04c36dfa6526c54f7ed5887d87f651337b966fa,0,,25693909,she,her,her,herself,0,AMX,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
6/6/18 10:05,6/6/18 10:12,0,68.254.250.133,100,421,1,6/6/18 10:12,R_2aEyw0T46ePt7Mw,,,,,36.82519531,-119.7028961,anonymous,EN,A1AJNZMITK8GXL,2,1961,5,1,5,2,6,4,6,6,6,5,5,6,2,6,2,6,2,6,4,6,5,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,5,5,fun,3,3,10,"12,6,7",,,,,2,3,,,,,1,4,5,5,own,1,3,10,"2,4,8",,1,,2,,,3,,,,,3,93720,"1,5,7,10",,6,1,1,2,1,,6,13,9BEB695E-4173-4F46-B241-450C4F85AAAD,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00521794b01baf7fdee79ec8831711005d5124b63c0e63c31ddcdacd71f9fe4e,0,,52076519,she,her,her,herself,0,IKE,TOYOTA,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e9GiLzNRogGiqbj,TOY,1
6/6/18 10:04,6/6/18 10:12,0,72.23.144.52,100,499,1,6/6/18 10:12,R_sk6wBS0gCO51YwF,,,,,41.64649963,-80.1733017,anonymous,EN,A375OH1S7FO7L8,2,1956,5,2,3,3,5,3,6,4,3,3,3,3,5,5,2,5,2,5,5,2,3,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,4,4,bikers,4,1,6,"6,7,1",3,,,,1,2,,,,,,3,3,4,smallness,16,2,7,"5,8,6",,,,,3,,2,,1,,,3,16335,11,brand,3,2,1,2,1,,4,9,9AE9142C-94FD-4D27-B59D-17980C0C47D8,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,armstrongonewire.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2edb849968cb472a4d6248f24aea5c9716eba8f8d3bff0fa06cda8fb9b0e977c,0,,39518788,she,her,her,herself,0,HAR,IKEA,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eD8wDaWnwqiuEM5,IKE,1
6/6/18 9:59,6/6/18 10:12,0,66.85.192.225,100,791,1,6/6/18 10:12,R_x5aZWSHg2O5C5ot,,,,,37.16700745,-86.74970245,anonymous,EN,A3UFERVCN9A8IH,2,1998,4,3,5,3,4,2,5,5,4,3,5,5,3,4,4,4,3,4,4,6,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,iphone,1,3,9,"2,9,4",,1,,3,,,,2,,,,4,4,4,family,1,3,10,"8,1,5",2,,,,,,1,,3,,,3,42101,11,brand,3,6,1,2,1,,3,3,87C70B43-693D-4C60-A97C-ECA6EF5F915C,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,bluegrasscellular.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eb955490183307f104eaa5ebb015ad93f605ccbcd12aa1da96c67555e25d386d,0,,86114639,she,her,her,herself,0,APL,FACEBOOK,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eD6YXp7PCHYw4Kx,FBK,1
6/6/18 10:08,6/6/18 10:12,0,75.174.141.114,100,279,1,6/6/18 10:12,R_3R7sEI6wvp7jMUR,,,,,43.63400269,-116.3242035,anonymous,EN,A2MCRVU8I9VNHG,1,1977,2,4,5,3,6,1,5,4,4,3,5,5,4,5,1,5,1,6,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,4,jeans,1,3,9,"2,5,8",,1,,,,,3,,2,,,3,5,5,creativity,2,3,10,"7,9,6",,,,,3,1,,2,,,,5,83404,11,brand,2,8,5,2,1,,1,3,A9AC832A-BE28-4B40-8345-010E854F1BCC,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,qwest.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f3ae3c31ccaf94f6852ee02055b7813c58471e197ae1fafcd399fc8beb75e095,0,,68129195,he,him,his,himself,0,LEV,LEGO,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dam8ZrAjMv8y8v3,LEG,1
6/6/18 10:02,6/6/18 10:13,0,207.119.195.176,100,624,1,6/6/18 10:13,R_3je7vafImeWgs1B,,,,,39.43710327,-94.16970062,anonymous,EN,ANJ9V1S2RYOE8,1,1957,5,1,6,5,6,4,1,4,2,4,6,5,1,1,2,4,1,4,6,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,5,breakfast,3,3,9,"2,5,8",,1,,,,,3,,2,,,1,3,4,easy,1,3,9,"5,2,8",,2,,,,,3,,1,,,3,64485,11,brand,4,7,1,2,1,,1,5,6B15F492-E14C-4D3B-9DA2-8930151D32B4,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,centurytel.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525407d944af02da27afccea8a0323e3cf105862ee9a435f9d631cab689ddf0c,0,,60473429,he,him,his,himself,0,CHE,VISA,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJFHX0iDqEFcx01,VIS,1
6/6/18 10:05,6/6/18 10:13,0,172.81.80.3,100,441,1,6/6/18 10:13,R_ukoqF6AOSBTbq49,,,,,42.65260315,-73.7562027,anonymous,EN,A39YBLQYIUBR76,1,1973,5,1,6,4,6,1,4,5,6,1,4,6,4,6,1,5,1,6,6,4,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,4,3,A good card that rewards me for being a part of my finances ,1,3,10,"4,2,5",,2,,1,,,,,3,,,3,4,3,Strong and dependable ,1,3,10,"4,2,8",,2,,1,,,3,,,,,3,5403,11,brand,3,1,1,2,1,,3,9,978C8F75-A935-4D56-9251-4D8AAC8B9933,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,maximus.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33abe0e0af4a613c76f7f678de42619d8f974a101d9fec338e7e8fb00425a299,0,,71769306,he,him,his,himself,0,AMX,LEVI'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bj54WXn7qUlY3P,LEV,1
6/6/18 10:05,6/6/18 10:13,0,70.63.122.98,100,453,1,6/6/18 10:13,R_2ygsvSDWAgItvZ4,,,,,36.10510254,-79.96510315,anonymous,EN,AFN5VMMGYPF1I,2,1958,3,2,5,2,6,2,5,5,5,3,5,4,2,6,2,5,2,5,4,4,3,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,4,3,Caviler ,1,3,9,"5,4,2",,3,,2,,,,,1,,,2,4,5,latte,1,3,10,"5,1,7",2,,,,,3,,,1,,,1,27407,11,brand,2,1,4,2,1,,2,10,58BB8DA7-3DFA-4A53-AD71-0012C0146E01,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,db7f5281b4563ffe91907b428aafccc2d62d2a507937263ef50cd1f44efd3ff2,0,,26623820,she,her,her,herself,0,CHV,STARBUCKS,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eOKJilxlTQWOkDz,SBX,1
6/6/18 10:09,6/6/18 10:13,0,70.181.162.128,100,248,1,6/6/18 10:13,R_1JQ31hNg6nOPFh2,,,,,33.0500946,-117.2528,anonymous,EN,A20VKYV1BCNFFV,1,1981,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,search,1,3,10,"9,5,2",,3,,,,,,1,2,,,4,5,5,items,1,3,10,"5,8,4",,,,3,,,2,,1,,,5,92024,11,brand,3,1,5,2,1,,4,2,A2E43480-CFBD-46F3-B7CB-06DEBF50875A,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d1cca9f6c49909b61e1a125752972118b54c9b3b11ac913c17b78ca2720e4a5,0,,18705200,he,him,his,himself,0,GGL,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,AMZ,1
6/6/18 10:05,6/6/18 10:13,0,174.126.69.194,100,486,1,6/6/18 10:13,R_1NeUcNhJy2FPHKy,,,,,33.56820679,-104.4225006,anonymous,EN,A1V0L5FYLMAHTG,2,1956,5,4,5,3,5,2,4,4,3,4,5,4,3,5,2,4,4,5,2,4,4,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,Great service,4,2,8,"3,2,4",,2,1,3,,,,,,,,2,3,4,Big Mac,2,1,3,"5,8,2",,3,,,,,2,,1,,,3,88201,11,brand,4,1,1,2,1,,4,6,767A8FEC-9C48-4C0B-A073-E1CC345F2474,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cableone.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781e188ea08c3b1719f2ef4265d6d07d7920415632b3b8fbb3392f4281c50711,1,,49937002,she,her,her,herself,0,SWA,MCDONALD'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zEdar2Hqz1HlFr,MCD,1
6/6/18 10:06,6/6/18 10:13,0,70.190.188.38,100,390,1,6/6/18 10:13,R_3QJDyHKOnAvEirX,,,,,33.57080078,-112.1810989,anonymous,EN,AI4AO0O0WIJF7,2,1975,5,1,6,2,3,2,4,5,6,1,3,5,3,4,2,5,1,5,6,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,4,4,inexpensive,2,3,10,"1,2,5",1,2,,,,,,,3,,,3,4,3,available,1,2,7,"4,5,2",,3,,1,,,,,2,,,2,85302,11,brand,2,3,5,2,1,,2,13,8E24BD8B-DBE9-4C13-AB58-87DD54147DC4,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b3f9b070428bd9a75e35a26dc05dd89527794c4760f7abe8e5f11389c4f216e3,0,,71806007,she,her,her,herself,0,SWA,AMERICAN EXPRESS,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg9d5jxwNZPhNjf,AMX,1
6/6/18 10:05,6/6/18 10:13,0,24.161.97.118,100,481,1,6/6/18 10:13,R_vTRdhltHvUOCJ69,,,,,41.61819458,-74.33609772,anonymous,EN,ATXY4CAGV87ZL,2,1973,3,1,6,4,6,6,2,6,3,2,4,6,2,4,2,4,2,6,6,3,3,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,3,2,Movies,1,3,10,"12,4,2",,3,,2,,,,,,,1,5,3,4,Fries,2,3,10,"1,5,8",1,,,,,,3,,2,,,4,12589,11,brand,3,1,1,2,1,,5,9,4C6DC947-C6EE-44C0-AD58-3D239990DE28,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abecdb3cc8f483edd230beb6b54067f149db883177ae12bba8b224595e01f01f,0,,32951451,she,her,her,herself,0,HBO,MCDONALD'S,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zEdar2Hqz1HlFr,MCD,1
6/6/18 10:07,6/6/18 10:13,0,174.195.132.171,100,371,1,6/6/18 10:13,R_1IT9F2VHADqL0WN,,,,,34.99650574,-82.3286972,anonymous,EN,A2M72F8KER9L71,1,1958,4,3,3,4,4,5,2,3,3,4,5,5,3,5,5,2,2,4,2,2,5,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,freedom,3,3,9,"6,12,11",,,,,1,,,,,3,2,3,3,3,engineering,3,2,7,"9,12,2",,3,,,,,,1,,,2,2,37075,11,brand,6,6,3,2,1,,5,7,53E626A5-80C5-445E-933B-BE0292789972,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,verizonwireless.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a2e88de0c7e6fd751073ce9b9ddea045244cc484d81ad353f1b4357407a564c,0,,68965884,he,him,his,himself,0,HAR,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
